,Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month,License Type,Installation Date,County
248,515157,,0,0.0,0.0,1.595,10,31,32.26,1401/02,کشاورزی,1401/04/18,مشهد
249,302159,0.4,0,0.0,675.0,55221.07,31,31,100.0,1401/02,کشاورزی,1400/04/27,گناباد
250,805007,,0,0.0,0.0,63.5,31,31,100.0,1401/02,کشاورزی,1399/07/14,مشهد
251,529027,,0,0.0,0.0,0.0,31,31,100.0,1401/02,کشاورزی,1399/02/15,مشهد
252,604634,2.44,0,0.0,31.3,213.771,31,31,100.0,1401/02,کشاورزی,1401/02/12,تربت حیدریه
253,608685,12.01,0,0.0,148.8,6569.341,31,31,100.0,1401/02,خدمات,1401/02/25,کاشمر
254,514772,,0,0.0,0.0,0.0,6,31,19.35,1401/02,کشاورزی,1401/08/25,مشهد
255,601510,3.5,0,0.0,481.0,174.212,31,31,100.0,1401/02,صنعتی,1399/12/23,تربت حیدریه
256,517624,2.1,0,0.0,3.2,33.745,31,31,100.0,1401/02,صنعتی,1401/01/20,مشهد
257,515468,2.66,0,0.0,607.1,178.787,31,31,100.0,1401/02,صنعتی,1400/08/18,مشهد
258,805853,2.44,0,0.0,145.3,113.001,31,31,100.0,1401/02,کشاورزی,1401/02/21,نیشابور
259,604329,,0,0.0,0.0,3.239,1,31,3.23,1401/02,کشاورزی,1401/05/30,تربت حیدریه
260,520659,,0,0.0,0.0,0.001,31,31,100.0,1401/02,شرب و بهداشت دام,1400/05/21,مشهد
261,519696,0.2,0,0.0,3.3,4.852,31,31,100.0,1401/02,صنعتی,1399/12/02,مشهد
262,514952,30.54,0,0.0,170.4,15146.8,31,31,100.0,1401/02,کشاورزی,1400/07/19,مشهد
263,212128,0.2,0,0.0,35.3,10.634,11,31,35.48,1401/02,,,
264,212131,1.8,0,0.0,40.5,157.599,4,31,12.9,1401/02,,,
265,212126,,0,0.0,5.3,151.35,2,31,6.45,1401/02,,,
266,515888,1.02,0,0.0,476.6,135.749,13,31,41.94,1401/02,شرب و بهداشت دام,1401/03/30,مشهد
267,910761,,0,0.0,0.0,0.0,3,31,9.68,1401/02,صنعتی,1399/07/02,تربت جام
268,804813,3.53,0,0.0,389.2,510.442,31,31,100.0,1401/02,شرب و بهداشت دام,1399/11/04,نیشابور
269,805135,0.57,0,0.0,5.6,3.16,31,31,100.0,1401/02,شرب و بهداشت دام,1401/02/09,نیشابور
270,604658,2.66,0,0.0,71.5,371.875,31,31,100.0,1401/02,خدمات,1401/02/10,تربت حیدریه
271,601051,,0,0.0,0.0,0.0,31,31,100.0,1401/02,صنعتی,1399/09/24,تربت حیدریه
272,515587,,0,0.0,3.2,0.002,13,31,41.94,1401/02,خدمات,1398/11/03,مشهد
273,514198,,0,0.0,0.0,0.0,6,31,19.35,1401/02,کشاورزی,1401/09/09,مشهد
274,101262,1.93,0,0.0,532.2,105.379,31,31,100.0,1401/02,شرب و بهداشت دام,1400/06/22,سبزوار
275,618307,0.97,0,0.0,212.4,53.003,31,31,100.0,1401/02,صنعتی,1400/09/07,کاشمر
276,302045,4.65,0,0.0,208.0,23.486,31,31,100.0,1401/02,صنعتی,1400/04/29,گناباد
277,603238,1.6,0,0.0,0.7,0.854,31,31,100.0,1401/02,صنعتی,1400/08/24,تربت حیدریه
278,200718,,0,0.0,0.0,0.0,31,31,100.0,1401/02,شرب و بهداشت دام,1400/06/25,قوچان
279,517628,,0,0.0,0.0,0.0,31,31,100.0,1401/02,شرب و بهداشت دام,1398/11/10,مشهد
280,604801,,0,0.0,0.0,0.0,31,31,100.0,1401/02,شرب و بهداشت دام,1400/08/13,تربت حیدریه
281,806488,,0,0.0,0.0,0.0,31,31,100.0,1401/02,کشاورزی,1400/08/16,نیشابور
282,518228,,0,0.0,0.0,0.0,31,31,100.0,1401/02,کشاورزی,1401/07/27,مشهد
283,628052,5.2,0,0.0,0.1,4.398,6,31,19.35,1401/02,کشاورزی,1401/02/26,کاشمر
284,622140,1.8,0,0.0,731.6,4744.1,31,31,100.0,1401/02,کشاورزی,1400/12/13,تربت حیدریه
285,529290,0.72,0,0.0,316.1,116.28,19,31,61.29,1401/02,کشاورزی,1401/08/05,مشهد
286,514684,15.68,0,0.0,530.2,28477.582,31,31,100.0,1401/02,کشاورزی,1401/01/29,مشهد
287,515012,3.9,0,0.0,12.1,5.934,31,31,100.0,1401/02,صنعتی,1399/10/02,مشهد
288,604360,0.78,0,0.0,336.0,129.368,31,31,100.0,1401/02,کشاورزی,1401/02/10,تربت حیدریه
289,609193,101.1,0,0.0,67.0,9853.559,31,31,100.0,1401/02,خدمات,1399/06/27,کاشمر
290,107410,,0,0.0,0.0,0.0,17,31,54.84,1401/02,کشاورزی,1401/03/19,سبزوار
291,516589,,0,0.0,0.0,0.0,31,31,100.0,1401/02,,,
292,514588,30.9,0,0.0,67.5,4644.742,31,31,100.0,1401/02,کشاورزی,1401/02/28,مشهد
293,603179,,0,0.0,0.0,0.0,31,31,100.0,1401/02,کشاورزی,1401/05/13,تربت حیدریه
294,912882,3.2,0,0.0,26.9,261.244,27,31,87.1,1401/02,کشاورزی,1399/08/21,تایباد
295,601257,1.0,0,0.0,623.5,2285.5,31,31,100.0,1401/02,کشاورزی,1400/01/26,تربت حیدریه
296,622109,,0,0.0,0.0,2.062,10,31,32.26,1401/02,صنعتی,1401/07/08,تربت حیدریه
297,516173,,0,0.0,0.0,0.0,5,31,16.13,1401/02,کشاورزی,1401/03/08,مشهد
298,515809,4.0,0,0.0,740.9,10686.0,31,31,100.0,1401/02,,,
299,514131,1.95,0,0.0,629.9,25.189,31,31,100.0,1401/02,شرب و بهداشت دام,1400/01/21,مشهد
300,107146,27.0,0,0.0,432.8,28983.83,31,31,100.0,1401/02,کشاورزی,1401/02/17,سبزوار
301,209278,,0,0.0,0.0,0.0,31,31,100.0,1401/02,کشاورزی,1402/04/26,درگز
302,805771,,0,0.0,0.0,0.0,31,31,100.0,1401/02,صنعتی,1399/07/23,نیشابور
303,602498,0.35,0,0.0,56.4,115.128,9,31,29.03,1401/02,صنعتی,1401/05/27,خواف
304,514182,28.35,0,0.0,72.5,11214.06,31,31,100.0,1401/02,خدمات,1401/05/20,مشهد
305,517884,,0,0.0,0.0,0.0,31,31,100.0,1401/02,خدمات,1401/05/20,مشهد
306,515022,,0,0.0,0.0,0.0,31,31,100.0,1401/02,کشاورزی,1400/03/30,مشهد
307,107079,,0,0.0,0.0,2.221,1,31,3.23,1401/02,کشاورزی,1401/08/18,نیشابور
308,520017,,0,0.0,0.0,0.0,31,31,100.0,1401/02,صنعتی,1399/07/21,مشهد
309,615771,0.53,0,0.0,127.1,197.844,31,31,100.0,1401/02,,,
310,107088,,0,0.0,0.0,0.0,6,31,19.35,1401/02,کشاورزی,1402/03/03,نیشابور
311,514191,0.2,0,0.0,720.5,519.0,31,31,100.0,1401/02,کشاورزی,1399/07/12,مشهد
312,804887,7.85,0,0.0,698.4,6505.62,31,31,100.0,1401/02,,,
313,805876,1.35,0,0.0,545.3,59.989,31,31,100.0,1401/02,شرب و بهداشت دام,1400/07/21,نیشابور
314,605432,2.2,0,0.0,701.9,205.203,31,31,100.0,1401/02,شرب و بهداشت دام,1400/08/24,تربت حیدریه
315,603102,,0,0.0,0.0,0.0,5,31,16.13,1401/02,کشاورزی,1401/05/14,تربت حیدریه
316,514624,11.32,0,0.0,67.4,3211.872,31,31,100.0,1401/02,کشاورزی,1401/02/26,مشهد
317,601415,1.96,0,0.0,704.0,217.552,31,31,100.0,1401/02,شرب و بهداشت دام,1400/11/24,تربت حیدریه
318,518615,,0,0.0,0.0,0.949,10,31,32.26,1401/02,شرب و بهداشت دام,1401/05/01,مشهد
319,529049,27.6,0,0.0,164.5,12990.3,6,31,19.35,1401/02,کشاورزی,1400/10/21,مشهد
320,603426,22.25,0,0.0,663.5,31046.56,31,31,100.0,1401/02,کشاورزی,1401/02/11,تربت حیدریه
321,514799,,0,0.0,0.0,0.0,31,31,100.0,1401/02,کشاورزی,1401/06/01,مشهد
322,518972,4.14,0,0.0,298.7,86.297,31,31,100.0,1401/02,سایر,1399/01/23,مشهد
323,515984,,0,0.0,0.0,0.0,31,31,100.0,1401/02,,,
324,518663,,0,0.0,0.0,0.0,31,31,100.0,1401/02,شرب و بهداشت دام,1400/06/20,مشهد
325,924132,,0,0.0,0.0,0.0,31,31,100.0,1401/02,شرب و بهداشت دام,1399/05/22,تربت جام
326,529342,2.45,0,0.0,45.9,77.259,7,31,22.58,1401/02,کشاورزی,1401/05/05,مشهد
327,804310,3.77,0,0.0,503.3,241.637,31,31,100.0,1401/02,,,
328,603351,25.54,0,0.0,614.8,56213.637,31,31,100.0,1401/02,کشاورزی,1401/01/25,تربت حیدریه
329,516582,,0,0.0,0.0,0.0,31,31,100.0,1401/02,کشاورزی,1399/07/10,مشهد
330,805917,3.3,0,0.0,489.2,125.731,31,31,100.0,1401/02,صنعتی,1399/08/24,نیشابور
331,604652,,0,0.0,0.0,0.0,31,31,100.0,1401/02,کشاورزی,1400/03/11,تربت حیدریه
332,516214,3.01,0,0.0,348.8,197.638,31,31,100.0,1401/02,,,
333,529043,,0,0.0,0.0,1.074,1,31,3.23,1401/02,کشاورزی,1401/08/17,مشهد
334,122092,,0,0.0,0.0,0.0,31,31,100.0,1401/02,صنعتی,1400/03/05,نیشابور
335,514507,,0,0.0,0.0,0.0,5,31,16.13,1401/02,کشاورزی,1401/04/01,مشهد
336,516151,,0,0.0,0.1,0.148,31,31,100.0,1401/02,سایر,1400/07/18,مشهد
337,516805,,0,0.0,0.0,0.0,31,31,100.0,1401/02,صنعتی,1400/03/01,مشهد
338,514698,,0,0.0,0.0,0.0,31,31,100.0,1401/02,صنعتی,1401/04/25,مشهد
339,514914,,0,0.0,0.0,0.0,5,31,16.13,1401/02,کشاورزی,1401/03/04,مشهد
340,618005,12.75,0,0.0,47.4,1081.255,31,31,100.0,1401/02,کشاورزی,1401/02/19,کاشمر
341,805873,,0,0.0,0.0,0.0,31,31,100.0,1401/02,شرب و بهداشت دام,1399/02/17,نیشابور
342,541193,2.59,0,0.0,489.2,519.285,31,31,100.0,1401/02,,,
343,804851,,0,0.0,0.0,0.1,31,31,100.0,1401/02,صنعتی,1399/11/16,نیشابور
344,517500,,0,0.0,0.0,0.0,31,31,100.0,1401/02,صنعتی,1400/09/13,مشهد
345,805645,4.66,0,0.0,418.3,296.529,31,31,100.0,1401/02,کشاورزی,1400/10/29,نیشابور
346,911729,8.95,0,0.0,619.8,70.31,31,31,100.0,1401/02,,,
347,515626,26.38,0,0.0,742.8,70547.52,31,31,100.0,1401/02,کشاورزی,1400/11/18,مشهد
348,518127,,0,0.0,0.6,0.663,31,31,100.0,1401/02,خدمات,1400/06/03,مشهد
349,527290,,0,0.0,0.0,0.0,31,31,100.0,1401/02,خدمات,1400/03/31,مشهد
350,209290,0.1,0,0.0,539.8,194.4,31,31,100.0,1401/02,کشاورزی,1399/07/12,درگز
351,100362,,0,0.0,0.0,0.0,31,31,100.0,1401/02,,,
352,517809,,0,0.0,0.0,0.0,31,31,100.0,1401/02,کشاورزی,1401/09/01,مشهد
353,805031,0.1,0,0.0,687.3,247.7,31,31,100.0,1401/02,کشاورزی,1399/11/16,نیشابور
354,529273,0.34,0,0.0,260.6,131.677,7,31,22.58,1401/02,کشاورزی,1401/03/17,مشهد
355,603044,,0,0.0,0.0,0.0,27,31,87.1,1401/02,کشاورزی,1400/11/04,تربت حیدریه
356,602588,,0,0.0,0.0,0.0,31,31,100.0,1401/02,,,
357,516060,1.38,0,0.0,8.3,139.72,31,31,100.0,1401/02,سایر,1399/07/29,مشهد
358,515977,1.84,0,0.0,326.7,22.401,31,31,100.0,1401/02,,,
359,519996,2.05,0,0.0,146.3,63.221,31,31,100.0,1401/02,صنعتی,1398/10/18,مشهد
360,100507,2.82,0,0.0,13.8,271.314,31,31,100.0,1401/02,صنعتی,1400/11/05,سبزوار
361,515771,,0,0.0,0.0,0.0,31,31,100.0,1401/02,صنعتی,1399/03/13,مشهد
362,618331,2.3,0,0.0,190.5,24.459,31,31,100.0,1401/02,شرب و بهداشت دام,1400/09/07,کاشمر
363,517373,3.98,0,0.0,251.9,2316.95,31,31,100.0,1401/02,صنعتی,1401/01/31,مشهد
364,602980,,0,0.0,0.0,0.0,31,31,100.0,1401/02,,,
365,608960,0.62,0,0.0,373.5,216.412,31,31,100.0,1401/02,صنعتی,1401/02/20,کاشمر
366,201250,,0,0.0,0.0,0.0,31,31,100.0,1401/02,,,
367,609042,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/10/07,کاشمر
368,805027,0.2,0,0.0,608.5,438.0,31,31,100.0,1401/03,کشاورزی,1400/08/29,نیشابور
369,805641,,0,0.0,0.0,0.0,31,31,100.0,1401/03,خدمات,1403/01/26,نیشابور
370,805327,1.9,0,0.0,678.8,150.964,31,31,100.0,1401/03,کشاورزی,1400/07/20,نیشابور
371,515877,,0,0.0,0.0,0.0,31,31,100.0,1401/03,شرب و بهداشت دام,1400/08/04,مشهد
372,615431,,0,0.0,0.0,0.0,31,31,100.0,1401/03,صنعتی,1400/07/12,تربت حیدریه
373,805438,0.97,0,0.0,124.5,177.835,6,31,19.35,1401/03,کشاورزی,1401/06/08,نیشابور
374,804926,,0,0.0,0.0,0.0,31,31,100.0,1401/03,,,
375,201412,,0,0.0,0.0,0.0,24,31,77.42,1401/03,کشاورزی,1401/06/18,قوچان
376,515534,,0,0.0,0.0,0.0,5,31,16.13,1401/03,شرب و بهداشت دام,1400/05/03,مشهد
377,122041,,0,0.0,0.0,76.3,31,31,100.0,1401/03,کشاورزی,1399/11/23,نیشابور
378,601523,2.3,0,0.0,554.7,5.533,31,31,100.0,1401/03,صنعتی,1400/03/11,تربت حیدریه
379,806526,,0,0.0,0.0,0.0,31,31,100.0,1401/03,,,
380,517826,,0,0.0,0.0,18.4,31,31,100.0,1401/03,کشاورزی,1399/10/08,مشهد
381,514339,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/08/19,مشهد
382,608234,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/12/24,کاشمر
383,529315,,0,0.0,0.0,0.0,4,31,12.9,1401/03,کشاورزی,1401/04/20,مشهد
384,603124,22.26,0,0.0,283.0,23124.49,31,31,100.0,1401/03,کشاورزی,1401/03/18,تربت حیدریه
385,911318,3.6,0,0.0,60.0,140.339,31,31,100.0,1401/03,خدمات,1401/01/26,تربت جام
386,910813,,0,0.0,0.0,0.0,31,31,100.0,1401/03,خدمات,1400/02/12,تربت جام
387,529044,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/05/06,مشهد
388,529104,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/08/07,مشهد
389,102539,4.15,0,0.0,39.7,150.781,31,31,100.0,1401/03,کشاورزی,1401/02/18,سبزوار
390,515436,1.1,0,0.0,235.2,32.865,31,31,100.0,1401/03,صنعتی,1401/01/14,مشهد
391,601055,2.31,0,0.0,35.8,646.208,31,31,100.0,1401/03,صنعتی,1400/01/31,تربت حیدریه
392,529259,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/08/23,مشهد
393,107064,16.8,0,0.0,0.6,12.026,22,31,70.97,1401/03,کشاورزی,1401/03/29,نیشابور
394,515961,0.69,0,0.0,5.4,12.744,31,31,100.0,1401/03,صنعتی,1399/09/15,مشهد
395,514348,9.72,0,0.0,76.9,2990.301,22,31,70.97,1401/03,کشاورزی,1401/03/28,مشهد
396,517316,4.62,0,0.0,32.8,132.22,31,31,100.0,1401/03,خدمات,1399/07/28,مشهد
397,911654,,0,0.0,0.0,0.0,31,31,100.0,1401/03,صنعتی,1402/01/27,تربت جام
398,804572,0.4,0,0.0,691.6,995.4,31,31,100.0,1401/03,کشاورزی,1399/11/19,مشهد
399,514155,,0,0.0,209.5,5725.69,31,31,100.0,1401/03,کشاورزی,1399/06/21,مشهد
400,603396,24.79,0,0.0,279.3,25942.47,31,31,100.0,1401/03,کشاورزی,1401/03/18,تربت حیدریه
401,911500,,0,0.0,0.0,0.0,31,31,100.0,1401/03,شرب و بهداشت دام,1399/10/12,تربت جام
402,529092,,0,0.0,252.3,5478.73,31,31,100.0,1401/03,کشاورزی,1399/11/20,مشهد
403,514805,,0,0.0,0.0,0.2,31,31,100.0,1401/03,کشاورزی,1399/07/16,مشهد
404,514495,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/08/04,مشهد
405,603043,11.8,0,0.0,2.0,74.581,31,31,100.0,1401/03,,,
406,529065,,0,0.0,0.0,138.6,31,31,100.0,1401/03,کشاورزی,1399/10/10,مشهد
407,516824,5.4,0,0.0,74.3,60.321,31,31,100.0,1401/03,کشاورزی,1400/06/16,مشهد
408,529040,21.6,0,0.0,12.3,954.893,22,31,70.97,1401/03,کشاورزی,1401/03/31,مشهد
409,519664,0.4,0,0.0,497.1,0.442,31,31,100.0,1401/03,شرب و بهداشت دام,1399/05/27,مشهد
410,302038,,0,0.0,0.5,1.151,31,31,100.0,1401/03,,,
411,515976,3.31,0,0.0,0.9,91.415,31,31,100.0,1401/03,سایر,1399/07/05,مشهد
412,529330,,0,0.0,0.0,0.0,30,31,96.77,1401/03,کشاورزی,1399/03/05,مشهد
413,516929,6.02,0,0.0,68.7,1117.059,31,31,100.0,1401/03,کشاورزی,1401/03/26,مشهد
414,302373,1.2,0,0.0,2.7,26.437,24,31,77.42,1401/03,شرب و بهداشت دام,1401/03/23,گناباد
415,603275,2.33,0,0.0,215.7,239.878,31,31,100.0,1401/03,شرب و بهداشت دام,1400/05/10,تربت حیدریه
416,615274,2.65,0,0.0,473.3,196.671,31,31,100.0,1401/03,,,
417,604060,20.05,0,0.0,675.9,49393.68,31,31,100.0,1401/03,کشاورزی,1401/03/01,تربت حیدریه
418,517235,,0,0.0,0.0,14.428,24,31,77.42,1401/03,خدمات,1401/05/15,مشهد
419,603229,1.9,0,0.0,406.2,106.45,31,31,100.0,1401/03,کشاورزی,1401/02/15,تربت حیدریه
420,911146,2.09,0,0.0,632.1,88.27,31,31,100.0,1401/03,صنعتی,1399/08/18,تربت جام
421,603076,33.6,0,0.0,732.6,85360.71,31,31,100.0,1401/03,کشاورزی,1400/11/05,تربت حیدریه
422,518159,1.27,0,0.0,212.9,728.899,31,31,100.0,1401/03,خدمات,1401/02/31,مشهد
423,102251,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/11/10,سبزوار
424,529022,,0,0.0,0.0,0.0,22,31,70.97,1401/03,کشاورزی,1401/07/02,مشهد
425,525966,,0,0.0,0.4,8.503,31,31,100.0,1401/03,خدمات,1400/07/25,مشهد
426,805879,,0,0.0,0.0,0.0,31,31,100.0,1401/03,شرب و بهداشت دام,1400/09/29,نیشابور
427,515437,,0,0.0,0.0,0.0,9,31,29.03,1401/03,کشاورزی,1401/03/09,مشهد
428,515157,,0,0.0,0.0,0.0,24,31,77.42,1401/03,کشاورزی,1401/04/18,مشهد
429,302159,0.4,0,0.0,672.7,968.1,31,31,100.0,1401/03,کشاورزی,1400/04/27,گناباد
430,805007,,0,0.0,0.0,226.3,31,31,100.0,1401/03,کشاورزی,1399/07/14,مشهد
431,529027,27.16,0,0.0,431.0,37955.25,31,31,100.0,1401/03,کشاورزی,1399/02/15,مشهد
432,516095,,0,0.0,0.0,0.0,24,31,77.42,1401/03,شرب شهری,1401/06/27,مشهد
433,604634,2.6,0,0.0,578.6,701.546,31,31,100.0,1401/03,کشاورزی,1401/02/12,تربت حیدریه
434,100669,,0,0.0,0.0,0.0,4,31,12.9,1401/03,کشاورزی,1401/04/22,سبزوار
435,514772,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/08/25,مشهد
436,601510,3.0,0,0.0,473.5,160.318,31,31,100.0,1401/03,صنعتی,1399/12/23,تربت حیدریه
437,517624,2.11,0,0.0,21.9,165.425,31,31,100.0,1401/03,صنعتی,1401/01/20,مشهد
438,604329,,0,0.0,0.0,0.0,22,31,70.97,1401/03,کشاورزی,1401/05/30,تربت حیدریه
439,520659,3.2,0,0.0,345.5,184.655,31,31,100.0,1401/03,شرب و بهداشت دام,1400/05/21,مشهد
440,519696,0.35,0,0.0,129.4,4.832,31,31,100.0,1401/03,صنعتی,1399/12/02,مشهد
441,1711901,0.95,0,0.0,14.1,76.071,2,31,6.45,1401/03,,,
442,603079,,0,0.0,0.0,0.0,2,31,6.45,1401/03,کشاورزی,1401/05/11,تربت حیدریه
443,603078,2.02,0,0.0,598.0,138.942,8,31,25.81,1401/03,کشاورزی,1401/05/11,تربت حیدریه
444,515888,1.05,0,0.0,42.4,137.515,24,31,77.42,1401/03,شرب و بهداشت دام,1401/03/30,مشهد
445,604658,2.63,0,0.0,456.5,507.237,31,31,100.0,1401/03,خدمات,1401/02/10,تربت حیدریه
446,519093,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/10/06,مشهد
447,514198,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/09/09,مشهد
448,515627,10.3,0,0.0,24.0,1031727.3,31,31,100.0,1401/03,کشاورزی,1399/07/03,مشهد
449,529581,,0,0.0,0.0,0.057,15,31,48.39,1401/03,صنعتی,1400/04/23,مشهد
450,518384,8.0,0,0.0,2.6,66.87,23,31,74.19,1401/03,کشاورزی,1399/11/06,مشهد
451,302045,4.1,0,0.0,669.7,25.068,31,31,100.0,1401/03,صنعتی,1400/04/29,گناباد
452,200718,,0,0.0,0.0,0.0,31,31,100.0,1401/03,شرب و بهداشت دام,1400/06/25,قوچان
453,806488,,0,0.0,0.0,0.0,6,31,19.35,1401/03,کشاورزی,1400/08/16,نیشابور
454,518228,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/07/27,مشهد
455,100515,3.2,0,0.0,79.0,128.847,31,31,100.0,1401/03,کشاورزی,1400/11/06,سبزوار
456,628052,5.08,0,0.0,114.0,1015.252,31,31,100.0,1401/03,کشاورزی,1401/02/26,کاشمر
457,622140,1.8,0,0.0,731.6,4744.0,31,31,100.0,1401/03,کشاورزی,1400/12/13,تربت حیدریه
458,529290,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/08/05,مشهد
459,515012,,0,0.0,0.7,11.008,31,31,100.0,1401/03,صنعتی,1399/10/02,مشهد
460,609193,101.07,0,0.0,82.5,349.15,31,31,100.0,1401/03,خدمات,1399/06/27,کاشمر
461,524216,0.89,0,0.0,292.7,22.441,31,31,100.0,1401/03,صنعتی,1399/10/18,مشهد
462,517218,2.7,0,0.0,2.9,15.417,31,31,100.0,1401/03,کشاورزی,1401/03/25,مشهد
463,107410,31.41,0,0.0,176.5,20905.93,31,31,100.0,1401/03,کشاورزی,1401/03/19,سبزوار
464,516589,,0,0.0,0.1,0.787,31,31,100.0,1401/03,,,
465,603179,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/05/13,تربت حیدریه
466,912882,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1399/08/21,تایباد
467,601257,1.0,0,0.0,659.4,2373.8,31,31,100.0,1401/03,کشاورزی,1400/01/26,تربت حیدریه
468,622109,,0,0.0,0.0,0.0,24,31,77.42,1401/03,صنعتی,1401/07/08,تربت حیدریه
469,516173,14.08,0,0.0,612.5,16524.94,31,31,100.0,1401/03,کشاورزی,1401/03/08,مشهد
470,515809,4.0,0,0.0,740.9,10686.0,31,31,100.0,1401/03,,,
471,514131,1.98,0,0.0,249.3,30.754,31,31,100.0,1401/03,شرب و بهداشت دام,1400/01/21,مشهد
472,209278,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1402/04/26,درگز
473,805771,,0,0.0,0.0,0.0,17,31,54.84,1401/03,صنعتی,1399/07/23,نیشابور
474,602498,,0,0.0,0.0,0.0,24,31,77.42,1401/03,صنعتی,1401/05/27,خواف
475,517884,19.96,0,0.0,271.3,19535.45,31,31,100.0,1401/03,خدمات,1401/05/20,مشهد
476,519845,2.5,0,0.0,199.9,4848.64,31,31,100.0,1401/03,شرب و بهداشت دام,1399/08/06,مشهد
477,806393,0.3,0,0.0,12.3,13.321,1,31,3.23,1401/03,کشاورزی,1401/05/23,نیشابور
478,520017,,0,0.0,0.0,0.0,31,31,100.0,1401/03,صنعتی,1399/07/21,مشهد
479,615771,,0,0.0,0.0,0.0,31,31,100.0,1401/03,,,
480,107088,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1402/03/03,نیشابور
481,514191,0.2,0,0.0,720.6,519.1,31,31,100.0,1401/03,کشاورزی,1399/07/12,مشهد
482,615047,15.5,0,0.0,111.3,6196.11,31,31,100.0,1401/03,کشاورزی,1400/11/06,تربت حیدریه
483,603102,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/05/14,تربت حیدریه
484,518615,,0,0.0,0.0,0.0,24,31,77.42,1401/03,شرب و بهداشت دام,1401/05/01,مشهد
485,603426,21.61,0,0.0,687.7,53931.81,31,31,100.0,1401/03,کشاورزی,1401/02/11,تربت حیدریه
486,514799,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/06/01,مشهد
487,518972,4.18,0,0.0,482.7,112.509,31,31,100.0,1401/03,سایر,1399/01/23,مشهد
488,515984,,0,0.0,0.0,0.0,31,31,100.0,1401/03,,,
489,518663,,0,0.0,0.0,0.0,31,31,100.0,1401/03,شرب و بهداشت دام,1400/06/20,مشهد
490,924132,,0,0.0,221.1,700.0,31,31,100.0,1401/03,شرب و بهداشت دام,1399/05/22,تربت جام
491,514008,3.9,0,0.0,192.5,2703.5,9,31,29.03,1401/03,کشاورزی,1399/04/24,مشهد
492,516582,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1399/07/10,مشهد
493,805917,3.0,0,0.0,255.8,105.506,31,31,100.0,1401/03,صنعتی,1399/08/24,نیشابور
494,604652,,0,0.0,0.5,0.447,31,31,100.0,1401/03,کشاورزی,1400/03/11,تربت حیدریه
495,200708,1.27,0,0.0,7.3,49.934,6,31,19.35,1401/03,کشاورزی,1401/05/03,قوچان
496,529043,,0,0.0,0.0,0.0,22,31,70.97,1401/03,کشاورزی,1401/08/17,مشهد
497,122092,,0,0.0,0.0,0.0,31,31,100.0,1401/03,صنعتی,1400/03/05,نیشابور
498,514507,,0,0.0,0.0,0.0,31,31,100.0,1401/03,کشاورزی,1401/04/01,مشهد
499,516151,,0,0.0,0.0,0.0,31,31,100.0,1401/03,سایر,1400/07/18,مشهد
500,516805,33.97,0,0.0,10.9,2797.8,31,31,100.0,1401/03,صنعتی,1400/03/01,مشهد
501,514698,,0,0.0,0.0,0.0,31,31,100.0,1401/03,صنعتی,1401/04/25,مشهد
502,805873,,0,0.0,0.0,0.0,31,31,100.0,1401/03,شرب و بهداشت دام,1399/02/17,نیشابور
503,541975,,0,0.0,0.0,80.01,24,31,77.42,1401/03,,,
504,804851,,0,0.0,0.0,0.0,31,31,100.0,1401/03,صنعتی,1399/11/16,نیشابور
505,517500,,0,0.0,0.0,0.0,31,31,100.0,1401/03,صنعتی,1400/09/13,مشهد
506,805645,4.9,0,0.0,585.0,620.182,31,31,100.0,1401/03,کشاورزی,1400/10/29,نیشابور
507,603033,1.6,0,0.0,8.0,139.46,6,31,19.35,1401/03,کشاورزی,1401/07/30,تربت حیدریه
508,804859,,0,0.0,0.0,0.0,24,31,77.42,1401/03,کشاورزی,1401/06/14,نیشابور
